Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
Babcock Rail Ltd	Signalling	2020-04-15 00:00:00	128941.43
Babcock Rail Ltd	Signalling	2020-04-17 00:00:00	26978.93
Babcock Rail Ltd	Telecoms	2020-04-14 00:00:00	26078.15
Babcock Rail Ltd	Telecoms	2020-04-21 00:00:00	62188.62
Baker Hicks Ltd	Professional Services Direct	2020-04-07 00:00:00	29934.59
Balfour Beatty Civil Engineering Limited	Buildings	2020-04-15 00:00:00	3526874.45
Balfour Beatty Kilpatrick Ltd	Electrification and Fixed Plant	2020-04-14 00:00:00	88658.79
Balfour Beatty Rail Ltd	Buildings	2020-04-13 00:00:00	280000
Balfour Beatty Rail Ltd	Buildings	2020-04-22 00:00:00	281069.82
Balfour Beatty Rail Ltd	Buildings	2020-04-24 00:00:00	76859.72
Balfour Beatty Rail Ltd	Electrification and Fixed Plant	2020-04-09 00:00:00	2663023.02
Balfour Beatty Rail Ltd	Electrification and Fixed Plant	2020-04-14 00:00:00	630696.93
Balfour Beatty Rail Ltd	Electrification and Fixed Plant	2020-04-14 00:00:00	442245.27
Balfour Beatty Rail Ltd	General Civils	2020-04-16 00:00:00	221376.28
Balfour Beatty Rail Ltd	General Civils	2020-04-16 00:00:00	68878.5
Balfour Beatty Rail Ltd	General Civils	2020-04-16 00:00:00	217287.75
Balfour Beatty Rail Ltd	General Civils	2020-04-16 00:00:00	46530.45
Balfour Beatty Rail Ltd	General Civils	2020-04-17 00:00:00	70962.56
Balfour Beatty Rail Ltd	General Civils	2020-04-21 00:00:00	60663.67
Balfour Beatty Rail Ltd	General Civils	2020-04-21 00:00:00	257914.39
Balfour Beatty Rail Ltd	General Civils	2020-04-21 00:00:00	56159.72
Balfour Beatty Rail Ltd	General Civils	2020-04-21 00:00:00	29638.57
Balfour Beatty Rail Ltd	General Civils	2020-04-21 00:00:00	243863.71
Balfour Beatty Rail Ltd	General Civils	2020-04-22 00:00:00	48915.37
Balfour Beatty Rail Ltd	General Civils	2020-04-22 00:00:00	25847.02
Balfour Beatty Rail Ltd	General Civils	2020-04-22 00:00:00	33791.86
Balfour Beatty Rail Ltd	General Civils	2020-04-22 00:00:00	244847.72
Balfour Beatty Rail Ltd	General Civils	2020-04-22 00:00:00	101472.9
Balfour Beatty Rail Ltd	General Civils	2020-04-24 00:00:00	68824.71
Balfour Beatty Rail Ltd	Signalling	2020-04-09 00:00:00	112763.54
Balfour Beatty Rail Ltd	Signalling	2020-04-28 00:00:00	218404
Balfour Beatty Rail Ltd	Signalling	2020-04-29 00:00:00	1312971
Balfour Beatty Rail Ltd	Track	2020-04-21 00:00:00	126665.2
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-03 00:00:00	232144.74
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	49948.52
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	177449.15
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	544387.97
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	120148.67
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	774982
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	874178.61
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	125622.19
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	42676.03
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	288913.53
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	176093.77
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	335154.79
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	28710.74
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	480568.14
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	109129.73
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	296569
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	129142.36
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	31001.34
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-17 00:00:00	55548.6
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-20 00:00:00	145619.54
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-20 00:00:00	178460.77
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-20 00:00:00	866948.59
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-20 00:00:00	176109.49
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	71240.96
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	88240.72
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	129943.46
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	385304.12
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	269816
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	61438
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	119946
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	45089.98
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	28912
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	56170
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	29615.93
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	398063.31
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	364950.26
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	237052.73
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	1286000.84
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	194839.63
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	65716.41
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	55437.74
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	97980
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-28 00:00:00	32884.01
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-29 00:00:00	491245.13
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-29 00:00:00	550760.11
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-29 00:00:00	811449.27
Balfour Beatty Rail Ltd (RS Alliance Use Only)	Track	2020-04-30 00:00:00	397519
Bridgeway Consulting Ltd	General Civils	2020-04-16 00:00:00	112538.12
Bridgeway Consulting Ltd	Infrastructure Support Services	2020-04-15 00:00:00	176028.37
British Telecommunications plc	Telecoms	2020-04-07 00:00:00	126931.2
British Telecommunications plc	Telecoms	2020-04-16 00:00:00	49288
Buckingham Group Contracting Ltd	Buildings	2020-04-01 00:00:00	38177.79
Buckingham Group Contracting Ltd	Buildings	2020-04-02 00:00:00	463369.08
Buckingham Group Contracting Ltd	Buildings	2020-04-09 00:00:00	86273.27
Buckingham Group Contracting Ltd	Buildings	2020-04-14 00:00:00	47020.47
Buckingham Group Contracting Ltd	Buildings	2020-04-15 00:00:00	161463.07
Buckingham Group Contracting Ltd	Buildings	2020-04-15 00:00:00	644732.71
Buckingham Group Contracting Ltd	Buildings	2020-04-15 00:00:00	90538.55
Buckingham Group Contracting Ltd	Buildings	2020-04-15 00:00:00	497736
Buckingham Group Contracting Ltd	Buildings	2020-04-16 00:00:00	350602.21
Buckingham Group Contracting Ltd	Buildings	2020-04-22 00:00:00	1249009.45
Buckingham Group Contracting Ltd	Buildings	2020-04-23 00:00:00	52621.52
Buckingham Group Contracting Ltd	Buildings	2020-04-23 00:00:00	261597.38
Buckingham Group Contracting Ltd	General Civils	2020-04-03 00:00:00	53407.76
Buckingham Group Contracting Ltd	General Civils	2020-04-23 00:00:00	45453.76
Buckingham Group Contracting Ltd	General Civils	2020-04-28 00:00:00	160457.71
Buckingham Group Contracting Ltd	General Civils	2020-04-29 00:00:00	200000
C & G Systems Ltd	Professional Services Direct	2020-04-16 00:00:00	25562.5
C R Reynolds Ltd	Buildings	2020-04-08 00:00:00	206773.7
C Spencer Ltd	Buildings	2020-04-14 00:00:00	38841.41
C Spencer Ltd	Buildings	2020-04-14 00:00:00	1776019.47
CDW Ltd	Information Technology	2020-04-15 00:00:00	66004.93
CPMS Ltd	Buildings	2020-04-07 00:00:00	34000
CPMS Ltd	Buildings	2020-04-07 00:00:00	25000
CPMS Ltd	Buildings	2020-04-08 00:00:00	313154.72
CPMS Ltd	Buildings	2020-04-09 00:00:00	28900.02
CPMS Ltd	Buildings	2020-04-09 00:00:00	52409.02
CPMS Ltd	Buildings	2020-04-09 00:00:00	64214.46
CPMS Ltd	Buildings	2020-04-09 00:00:00	27795.89
CPMS Ltd	Buildings	2020-04-09 00:00:00	101023.22
CPMS Ltd	Buildings	2020-04-09 00:00:00	35625.34
CPMS Ltd	Buildings	2020-04-09 00:00:00	26030.02
CPMS Ltd	Buildings	2020-04-09 00:00:00	155262.32
CPMS Ltd	Buildings	2020-04-09 00:00:00	136351.08
CPMS Ltd	Buildings	2020-04-10 00:00:00	77892.01
CPMS Ltd	Buildings	2020-04-16 00:00:00	134047.28
CPMS Ltd	Buildings	2020-04-16 00:00:00	25732.69
CPMS Ltd	Buildings	2020-04-16 00:00:00	100000
CPMS Ltd	Buildings	2020-04-21 00:00:00	36602.43
CPMS Ltd	Buildings	2020-04-21 00:00:00	31215.6
CPMS Ltd	Buildings	2020-04-27 00:00:00	25000
CPMS Ltd	Facilities - Soft Services	2020-04-02 00:00:00	43000
CPMS Ltd	Professional Services Direct	2020-04-07 00:00:00	29000
CPMS Ltd	Track	2020-04-14 00:00:00	39059.22
Capcom Land, Sea and Air Communications Ltd	Telecoms	2020-04-14 00:00:00	45662
Capita Business Services Ltd	Recruitment Services	2020-04-01 00:00:00	26151.84
Capita Business Services Ltd	Recruitment Services	2020-04-03 00:00:00	32225.1
Capita Business Services Ltd	Recruitment Services	2020-04-08 00:00:00	29877.9
Capita Business Services Ltd	Recruitment Services	2020-04-08 00:00:00	25324.25
Capita Business Services Ltd	Recruitment Services	2020-04-08 00:00:00	25250.57
Capita Business Services Ltd	Recruitment Services	2020-04-15 00:00:00	3273597
Capita Business Services Ltd	Recruitment Services	2020-04-15 00:00:00	3855795.42
Capita Business Services Ltd	Recruitment Services	2020-04-15 00:00:00	2277813.55
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2020-04-16 00:00:00	2398082.05
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2020-04-16 00:00:00	1728841.17
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2020-04-17 00:00:00	1850013.19
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2020-04-20 00:00:00	3471459.04
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2020-04-21 00:00:00	544519.21
Centregreat Rail Ltd	Buildings	2020-04-02 00:00:00	70272.21
Centregreat Rail Ltd	General Civils	2020-04-03 00:00:00	241901.89
Centregreat Rail Ltd	General Civils	2020-04-07 00:00:00	98161.4
Centregreat Rail Ltd	General Civils	2020-04-08 00:00:00	99065.95
Centregreat Rail Ltd	General Civils	2020-04-23 00:00:00	35232.11
Centregreat Rail Ltd	General Civils	2020-04-24 00:00:00	64167.21
Centurion Site Services Ltd	Infrastructure Support Services	2020-04-21 00:00:00	36338.28
Cleshar Contract Services Ltd	Electrification and Fixed Plant	2020-04-30 00:00:00	210863.28
Cognizant Worldwide Ltd	Information Technology	2020-04-15 00:00:00	34320
Cognizant Worldwide Ltd	Information Technology	2020-04-16 00:00:00	56339
Colas Rail Ltd	On Track Machines	2020-04-14 00:00:00	1005884.73
Colas Rail Ltd	Signalling	2020-04-15 00:00:00	230484.35
Colas Rail Ltd	Signalling	2020-04-16 00:00:00	191860.86
Colas Rail Ltd	Track	2020-04-22 00:00:00	41418.05
Colas Rail Ltd	Track	2020-04-22 00:00:00	44840.69
Colas Rail Ltd	Track	2020-04-22 00:00:00	48776.57
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-01 00:00:00	30726
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-01 00:00:00	375174.69
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-02 00:00:00	911998.42
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-02 00:00:00	114772
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-02 00:00:00	798060.14
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-02 00:00:00	163433.64
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-02 00:00:00	56456.98
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	46935
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-16 00:00:00	39186
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	1644805
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	163658.1
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	212673
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	1500307
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	132799.67
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	45544
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	252742
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	399105
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-21 00:00:00	240578
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	105215
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	107680
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	72406
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	584523.98
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	170972
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	360914.83
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	27800
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	72257.67
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	66581.29
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	998454.6
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	77491.27
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	39790.08
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	236752
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	196000
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	380419
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	55175.18
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	73863
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	29378
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	305102
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	91234
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-22 00:00:00	1044039
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	1319083.87
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	423071
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	591252.48
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	794130.18
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	179761
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	581217
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	1005806
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-23 00:00:00	340764
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-24 00:00:00	37656
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-24 00:00:00	50052
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-24 00:00:00	115480
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-24 00:00:00	327662
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	256043
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	426978.77
Colas Rail Ltd (RS Alliance Use Only)	Track	2020-04-27 00:00:00	223926.13
Collaborative Project Management Services Ltd	Professional Services Direct	2020-04-08 00:00:00	69495.76
Collaborative Project Management Services Ltd	Professional Services Direct	2020-04-24 00:00:00	33626
Collis Engineering Ltd	Signalling	2020-04-14 00:00:00	25015.75
Colt Construction Ltd	Buildings	2020-04-08 00:00:00	105233.48
Colt Construction Ltd	Buildings	2020-04-08 00:00:00	52260.14
Colt Construction Ltd	Buildings	2020-04-08 00:00:00	35604.74
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	28521.74
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	30242.81
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	33072.2
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	37000.57
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	44825.19
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	41682.8
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	26669.3
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	34041.92
Colt Construction Ltd	Buildings	2020-04-09 00:00:00	138447.34
Colt Construction Ltd	Buildings	2020-04-15 00:00:00	65354.26
Colt Construction Ltd	Buildings	2020-04-20 00:00:00	1014825.04
Colt Construction Ltd	Buildings	2020-04-30 00:00:00	30415.95
Commercial Ltd	Supplies and Services	2020-04-20 00:00:00	447360
Complete Environmental Services Ltd t/a Complete Drain Clearance	Infrastructure Support Services	2020-04-22 00:00:00	27072
Complete Environmental Services Ltd t/a Complete Drain Clearance	Infrastructure Support Services	2020-04-29 00:00:00	27072
Computacenter (UK) Ltd	Information Technology	2020-04-15 00:00:00	1412200
Computacenter (UK) Ltd	Information Technology	2020-04-15 00:00:00	49759.05
Computacenter (UK) Ltd	Telecoms	2020-04-14 00:00:00	169507.01
Construction Composites Ltd	General Civils	2020-04-14 00:00:00	49839
Construction Marine Ltd	Buildings	2020-04-07 00:00:00	36412.89
Construction Marine Ltd	Buildings	2020-04-07 00:00:00	46466.86
Construction Marine Ltd	Buildings	2020-04-07 00:00:00	96932.25
Construction Marine Ltd	Buildings	2020-04-07 00:00:00	86686.73
Construction Marine Ltd	Buildings	2020-04-08 00:00:00	46014.16
Construction Marine Ltd	Buildings	2020-04-24 00:00:00	27185.96
Construction Marine Ltd	General Civils	2020-04-01 00:00:00	154774.31
Construction Marine Ltd	General Civils	2020-04-02 00:00:00	27946.08
Construction Marine Ltd	General Civils	2020-04-02 00:00:00	146905.13
Construction Marine Ltd	General Civils	2020-04-02 00:00:00	62239.33
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	89858.86
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	655130.88
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	30948.04
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	346819.2
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	70347.78
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	32769.32
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	44187.27
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	27128.69
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	58679.16
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	56283.63
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	46969.17
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	62260.54
Construction Marine Ltd	General Civils	2020-04-14 00:00:00	57965.25
Construction Marine Ltd	General Civils	2020-04-15 00:00:00	659451.68
Construction Marine Ltd	General Civils	2020-04-16 00:00:00	33850.68
Construction Marine Ltd	General Civils	2020-04-16 00:00:00	316950.79
Construction Marine Ltd	General Civils	2020-04-17 00:00:00	76791.72
Construction Marine Ltd	General Civils	2020-04-17 00:00:00	529742.77
Construction Marine Ltd	General Civils	2020-04-17 00:00:00	46994.45
Construction Marine Ltd	General Civils	2020-04-17 00:00:00	73210.97
Construction Marine Ltd	General Civils	2020-04-22 00:00:00	140694.59
Construction Marine Ltd	General Civils	2020-04-22 00:00:00	248919.44
Coombes Forestry Ltd	Infrastructure Support Services	2020-04-20 00:00:00	115046.6
Coombes Forestry Ltd	Infrastructure Support Services	2020-04-20 00:00:00	122481.4
Coombes Forestry Ltd	Infrastructure Support Services	2020-04-24 00:00:00	103510
Coombes Forestry Ltd	Infrastructure Support Services	2020-04-27 00:00:00	583871.76
Coombes Forestry Ltd	Infrastructure Support Services	2020-04-29 00:00:00	217138.33
Costain Ltd	Buildings	2020-04-03 00:00:00	1268106.43
Costain Ltd	Professional Services Direct	2020-04-17 00:00:00	414707.7
Coyle Personnel plc	Contingent Labour	2020-04-14 00:00:00	32746.56
Coyle Personnel plc	Contingent Labour	2020-04-14 00:00:00	25992.64
Coyle Personnel plc	Contingent Labour	2020-04-15 00:00:00	26367.36
Coyle Personnel plc	Contingent Labour	2020-04-23 00:00:00	34660.32
Coyle Personnel plc	Contingent Labour	2020-04-23 00:00:00	48282.84
D-SEC Ltd	Buildings	2020-04-07 00:00:00	31723.2
D-SEC Ltd	Buildings	2020-04-07 00:00:00	64642.62
D-SEC Ltd	Buildings	2020-04-14 00:00:00	38515.65
D-SEC Ltd	Buildings	2020-04-14 00:00:00	37121.13
D-SEC Ltd	Buildings	2020-04-15 00:00:00	32691.27
D-SEC Ltd	Buildings	2020-04-15 00:00:00	28127
DB Cargo (UK) Ltd	Regulatory Charges	2020-04-15 00:00:00	54377.67
Datum Monitoring Services Ltd	General Civils	2020-04-05 00:00:00	26149.83
Datum Monitoring Services Ltd	General Civils	2020-04-05 00:00:00	94921.78
Datum Monitoring Services Ltd	General Civils	2020-04-05 00:00:00	50862.52
Datum Monitoring Services Ltd	General Civils	2020-04-05 00:00:00	25646.2
Datum Monitoring Services Ltd	General Civils	2020-04-05 00:00:00	44574.92
Deloitte LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-28 00:00:00	134950
Dentons UK and Middle East LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-01 00:00:00	8950273
Department for Work and Pensions	Regulatory Charges	2020-04-28 00:00:00	51342.18
Dual Inventive Ltd	Signalling	2020-04-14 00:00:00	37129.29
Dyer & Butler	Buildings	2020-04-02 00:00:00	35939.5
Dyer & Butler	Buildings	2020-04-06 00:00:00	1650720.38
Dyer & Butler	Buildings	2020-04-08 00:00:00	53171.16
Dyer & Butler	Buildings	2020-04-14 00:00:00	205388.8
Dyer & Butler	Buildings	2020-04-16 00:00:00	176384.06
Dyer & Butler	Buildings	2020-04-16 00:00:00	84135.45
Dyer & Butler	Buildings	2020-04-16 00:00:00	203132.36
Dyer & Butler	Buildings	2020-04-16 00:00:00	147047.77
Dyer & Butler	Buildings	2020-04-16 00:00:00	67969.81
Dyer & Butler	Buildings	2020-04-16 00:00:00	250000
Dyer & Butler	Buildings	2020-04-16 00:00:00	70000
Dyer & Butler	Buildings	2020-04-23 00:00:00	42397.7
Dyer & Butler	Buildings	2020-04-23 00:00:00	397738.98
Dyer & Butler	General Civils	2020-04-01 00:00:00	37421.55
Dyer & Butler	General Civils	2020-04-07 00:00:00	49360.57
Dyer & Butler	General Civils	2020-04-11 00:00:00	29834.52
Dyer & Butler	General Civils	2020-04-14 00:00:00	698854.53
Dyer & Butler	General Civils	2020-04-14 00:00:00	34253.61
Dyer & Butler	General Civils	2020-04-15 00:00:00	49117.82
Dyer & Butler	General Civils	2020-04-20 00:00:00	449380.18
Dyer & Butler	General Civils	2020-04-21 00:00:00	35547.5
Dyer & Butler	General Civils	2020-04-22 00:00:00	38279.98
Dyer & Butler	General Civils	2020-04-22 00:00:00	305173.8
Dyer & Butler	General Civils	2020-04-22 00:00:00	55045.33
Dyer & Butler	General Civils	2020-04-22 00:00:00	135894.84
Dyer & Butler	General Civils	2020-04-23 00:00:00	408061.4
Dyer & Butler	General Civils	2020-04-23 00:00:00	474772.01
Dyer & Butler	General Civils	2020-04-23 00:00:00	53142.84
Dyer & Butler	General Civils	2020-04-27 00:00:00	135459.12
Dyer & Butler	General Civils	2020-04-27 00:00:00	128146.9
East West Rail Phase 2 Alliance	General Civils	2020-04-16 00:00:00	11071001.62
Ede & Wilkinson Ltd	Buildings	2020-04-21 00:00:00	65422.45
Ede & Wilkinson Ltd	Buildings	2020-04-21 00:00:00	57657.84
Ede & Wilkinson Ltd	Buildings	2020-04-21 00:00:00	176690.6
Ede & Wilkinson Ltd	Buildings	2020-04-21 00:00:00	25011.8
Edenred (UK Group) Ltd	HR and Training	2020-04-15 00:00:00	31839.57
Environmental Forestry UK Ltd	Infrastructure Support Services	2020-04-06 00:00:00	63821.68
Environmental Forestry UK Ltd	Infrastructure Support Services	2020-04-14 00:00:00	97012
Environmental Forestry UK Ltd	Infrastructure Support Services	2020-04-24 00:00:00	249434.2
Ernst & Young LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-15 00:00:00	37330.25
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-01 00:00:00	91200
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-02 00:00:00	537046.12
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-14 00:00:00	594945.95
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-15 00:00:00	30895.44
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-15 00:00:00	167667.5
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-17 00:00:00	63472.85
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-21 00:00:00	176513.23
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2020-04-29 00:00:00	1915675.24
Falck Fire Services UK Ltd	Facilities - Soft Services	2020-04-15 00:00:00	38501
Frequentis AG	Telecoms	2020-04-14 00:00:00	34135.243638111
Frequentis AG	Telecoms	2020-04-15 00:00:00	674540.614406196
Frequentis AG	Telecoms	2020-04-15 00:00:00	66090.687495921
Fugro NL Land B.V.	Professional Services Direct	2020-04-14 00:00:00	37406.41
Fugro NL Land B.V.	Professional Services Direct	2020-04-14 00:00:00	34283.59
Furrer & Frey AG	Professional Services Direct	2020-04-20 00:00:00	98600.2
Futronics Rail Ltd	Intelligent Infrastructure	2020-04-14 00:00:00	225000
